0
14
12
14
15
13
12
9
15
16
13
13
12
17
14
13
13
11
14
11
18
13
9
13
17
13
13
15
14
13
14
14
12
11
13
14
12
16
12
15
11
12
12
14
18
12
17
12
17
14
14
16
16
15
15
16
12
12
16
11
16
15
16
16
15
15
15
16
14
16
14
16
16
13
16
14
12
14
17
15
14
15
15
15
15
18
16
17
14
17
18
13
15
16
19
16
14
16
15
16
14
15
17
17
17
18
19
17
19
18
18
18
20
20
20
20
19
20
20
20
20
20
20
20
