Time,Node-Strength-Variance,P1_Strategy1-Mean,P1_Strategy1-Variance,P1_Strategy2-Mean,P1_Strategy2-Variance,P2_Strategy1-Mean,P2_Strategy1-Variance,P2_Strategy2-Mean,P2_Strategy2-Variance,0-0,0-1,1-0,1-1
550,4.273,0.854,0.051,0.146,0.051,0.563,0.093,0.437,0.093,0.047,0.807,0.014,0.131
551,4.275,0.854,0.051,0.146,0.051,0.562,0.093,0.438,0.093,0.045,0.809,0.014,0.132
552,4.275,0.856,0.050,0.144,0.050,0.563,0.093,0.437,0.093,0.045,0.811,0.014,0.131
553,4.277,0.855,0.051,0.145,0.051,0.562,0.094,0.438,0.094,0.044,0.812,0.013,0.131
554,4.276,0.856,0.051,0.144,0.051,0.562,0.094,0.438,0.094,0.043,0.813,0.013,0.131
555,4.282,0.856,0.050,0.144,0.050,0.561,0.094,0.439,0.094,0.042,0.815,0.013,0.131
556,4.288,0.857,0.049,0.143,0.049,0.561,0.095,0.439,0.095,0.041,0.817,0.012,0.130
557,4.304,0.858,0.048,0.142,0.048,0.561,0.095,0.439,0.095,0.040,0.818,0.012,0.130
558,4.303,0.859,0.048,0.141,0.048,0.562,0.093,0.438,0.093,0.047,0.812,0.014,0.127
559,4.305,0.859,0.048,0.141,0.048,0.562,0.093,0.438,0.093,0.046,0.813,0.014,0.127
560,4.300,0.859,0.047,0.141,0.047,0.562,0.094,0.438,0.094,0.045,0.814,0.013,0.128
561,4.305,0.861,0.046,0.139,0.046,0.561,0.094,0.439,0.094,0.044,0.817,0.013,0.126
562,4.309,0.862,0.046,0.138,0.046,0.561,0.094,0.439,0.094,0.043,0.819,0.012,0.126
563,4.318,0.862,0.046,0.138,0.046,0.563,0.093,0.437,0.093,0.050,0.812,0.014,0.124
564,4.321,0.864,0.045,0.136,0.045,0.562,0.093,0.438,0.093,0.049,0.814,0.014,0.123
565,4.332,0.863,0.045,0.137,0.045,0.562,0.093,0.438,0.093,0.047,0.816,0.013,0.123
566,4.328,0.864,0.046,0.136,0.046,0.563,0.092,0.437,0.092,0.053,0.810,0.015,0.122
567,4.318,0.864,0.046,0.136,0.046,0.563,0.093,0.437,0.093,0.052,0.812,0.014,0.121
568,4.320,0.864,0.046,0.136,0.046,0.564,0.092,0.436,0.092,0.051,0.813,0.014,0.122
569,4.320,0.864,0.047,0.136,0.047,0.564,0.092,0.436,0.092,0.050,0.814,0.014,0.122
570,4.322,0.864,0.047,0.136,0.047,0.563,0.092,0.437,0.092,0.048,0.816,0.014,0.122
571,4.322,0.865,0.047,0.135,0.047,0.564,0.092,0.436,0.092,0.048,0.817,0.014,0.122
572,4.339,0.866,0.046,0.134,0.046,0.564,0.092,0.436,0.092,0.047,0.819,0.013,0.121
573,4.348,0.866,0.046,0.134,0.046,0.563,0.092,0.437,0.092,0.045,0.821,0.013,0.121
574,4.355,0.868,0.045,0.132,0.045,0.563,0.092,0.437,0.092,0.044,0.823,0.012,0.120
575,4.359,0.868,0.045,0.132,0.045,0.564,0.092,0.436,0.092,0.044,0.824,0.012,0.119
576,4.360,0.868,0.045,0.132,0.045,0.564,0.092,0.436,0.092,0.043,0.825,0.012,0.120
577,4.352,0.869,0.045,0.131,0.045,0.564,0.093,0.436,0.093,0.042,0.827,0.012,0.119
578,4.342,0.868,0.045,0.132,0.045,0.563,0.093,0.437,0.093,0.041,0.827,0.012,0.120
579,4.346,0.868,0.046,0.132,0.046,0.562,0.093,0.438,0.093,0.040,0.828,0.012,0.120
580,4.345,0.868,0.046,0.132,0.046,0.561,0.094,0.439,0.094,0.039,0.829,0.012,0.121
581,4.350,0.868,0.046,0.132,0.046,0.561,0.094,0.439,0.094,0.038,0.830,0.011,0.120
582,4.357,0.868,0.046,0.132,0.046,0.561,0.094,0.439,0.094,0.037,0.831,0.011,0.121
583,4.366,0.868,0.046,0.132,0.046,0.560,0.094,0.440,0.094,0.036,0.832,0.011,0.121
584,4.363,0.867,0.047,0.133,0.047,0.562,0.093,0.438,0.093,0.043,0.824,0.013,0.120
585,4.371,0.868,0.047,0.132,0.047,0.561,0.093,0.439,0.093,0.042,0.826,0.013,0.120
586,4.378,0.867,0.048,0.133,0.048,0.561,0.093,0.439,0.093,0.041,0.826,0.012,0.120
587,4.387,0.868,0.047,0.132,0.047,0.561,0.093,0.439,0.093,0.040,0.828,0.012,0.120
588,4.397,0.868,0.047,0.132,0.047,0.561,0.094,0.439,0.094,0.039,0.830,0.012,0.120
589,4.398,0.868,0.047,0.132,0.047,0.559,0.094,0.441,0.094,0.038,0.830,0.012,0.120
590,4.384,0.869,0.046,0.131,0.046,0.559,0.094,0.441,0.094,0.037,0.832,0.011,0.120
591,4.394,0.869,0.047,0.131,0.047,0.559,0.094,0.441,0.094,0.036,0.833,0.011,0.120
592,4.391,0.869,0.047,0.131,0.047,0.558,0.095,0.442,0.095,0.035,0.834,0.011,0.120
593,4.396,0.869,0.047,0.131,0.047,0.558,0.095,0.442,0.095,0.035,0.834,0.011,0.121
594,4.398,0.869,0.047,0.131,0.047,0.560,0.093,0.440,0.093,0.042,0.827,0.012,0.119
595,4.408,0.870,0.047,0.130,0.047,0.560,0.094,0.440,0.094,0.041,0.830,0.012,0.118
596,4.397,0.869,0.047,0.131,0.047,0.558,0.094,0.442,0.094,0.039,0.830,0.012,0.119
597,4.409,0.870,0.048,0.130,0.048,0.560,0.093,0.440,0.093,0.046,0.824,0.013,0.117
598,4.419,0.870,0.047,0.130,0.047,0.561,0.092,0.439,0.092,0.052,0.818,0.014,0.115
599,4.409,0.870,0.047,0.130,0.047,0.563,0.091,0.437,0.091,0.058,0.812,0.016,0.114
600,4.415,0.869,0.048,0.131,0.048,0.563,0.091,0.437,0.091,0.057,0.812,0.016,0.115
601,4.421,0.870,0.047,0.130,0.047,0.562,0.091,0.438,0.091,0.055,0.815,0.015,0.115
602,4.429,0.869,0.048,0.131,0.048,0.561,0.092,0.439,0.092,0.052,0.818,0.015,0.116
603,4.430,0.870,0.048,0.130,0.048,0.562,0.091,0.438,0.091,0.058,0.812,0.016,0.114
604,4.435,0.870,0.048,0.130,0.048,0.563,0.090,0.437,0.090,0.064,0.806,0.017,0.113
605,4.448,0.870,0.047,0.130,0.047,0.563,0.090,0.437,0.090,0.062,0.808,0.017,0.113
606,4.440,0.871,0.048,0.129,0.048,0.562,0.091,0.438,0.091,0.060,0.810,0.016,0.113
607,4.447,0.870,0.048,0.130,0.048,0.562,0.091,0.438,0.091,0.059,0.812,0.016,0.113
608,4.448,0.870,0.048,0.130,0.048,0.562,0.092,0.438,0.092,0.056,0.814,0.016,0.114
609,4.441,0.870,0.047,0.130,0.047,0.561,0.092,0.439,0.092,0.056,0.815,0.015,0.114
610,4.434,0.871,0.047,0.129,0.047,0.561,0.092,0.439,0.092,0.054,0.817,0.015,0.115
611,4.435,0.871,0.047,0.129,0.047,0.560,0.093,0.440,0.093,0.051,0.820,0.014,0.114
612,4.425,0.871,0.047,0.129,0.047,0.560,0.093,0.440,0.093,0.050,0.821,0.014,0.115
613,4.408,0.871,0.047,0.129,0.047,0.559,0.094,0.441,0.094,0.049,0.823,0.013,0.115
614,4.425,0.872,0.046,0.128,0.046,0.559,0.094,0.441,0.094,0.046,0.826,0.013,0.115
615,4.432,0.872,0.047,0.128,0.047,0.558,0.094,0.442,0.094,0.044,0.828,0.012,0.116
616,4.445,0.873,0.046,0.127,0.046,0.558,0.095,0.442,0.095,0.043,0.830,0.012,0.115
617,4.457,0.875,0.044,0.125,0.044,0.557,0.095,0.443,0.095,0.042,0.833,0.011,0.113
618,4.457,0.875,0.045,0.125,0.045,0.557,0.095,0.443,0.095,0.041,0.835,0.011,0.113
619,4.448,0.876,0.045,0.124,0.045,0.557,0.096,0.443,0.096,0.040,0.836,0.011,0.113
620,4.458,0.876,0.045,0.124,0.045,0.559,0.094,0.441,0.094,0.047,0.829,0.013,0.111
621,4.464,0.875,0.045,0.125,0.045,0.558,0.095,0.442,0.095,0.044,0.831,0.012,0.113
622,4.465,0.875,0.045,0.125,0.045,0.558,0.095,0.442,0.095,0.043,0.833,0.012,0.113
623,4.461,0.876,0.045,0.124,0.045,0.558,0.095,0.442,0.095,0.042,0.834,0.011,0.113
624,4.473,0.877,0.044,0.123,0.044,0.559,0.095,0.441,0.095,0.041,0.836,0.011,0.112
625,4.476,0.878,0.044,0.122,0.044,0.559,0.095,0.441,0.095,0.040,0.837,0.011,0.112
626,4.489,0.877,0.045,0.123,0.045,0.558,0.095,0.442,0.095,0.038,0.839,0.010,0.112
627,4.503,0.877,0.045,0.123,0.045,0.558,0.096,0.442,0.096,0.037,0.840,0.010,0.113
628,4.506,0.877,0.045,0.123,0.045,0.558,0.096,0.442,0.096,0.035,0.842,0.010,0.113
629,4.514,0.877,0.045,0.123,0.045,0.557,0.096,0.443,0.096,0.034,0.843,0.009,0.114
630,4.524,0.878,0.044,0.122,0.044,0.557,0.096,0.443,0.096,0.033,0.845,0.009,0.113
631,4.529,0.877,0.045,0.123,0.045,0.557,0.097,0.443,0.097,0.032,0.845,0.009,0.114
632,4.539,0.877,0.045,0.123,0.045,0.557,0.097,0.443,0.097,0.031,0.846,0.009,0.114
633,4.540,0.877,0.046,0.123,0.046,0.556,0.097,0.444,0.097,0.030,0.847,0.009,0.115
634,4.542,0.877,0.046,0.123,0.046,0.558,0.096,0.442,0.096,0.037,0.839,0.010,0.113
635,4.557,0.876,0.046,0.124,0.046,0.558,0.096,0.442,0.096,0.036,0.840,0.010,0.114
636,4.555,0.877,0.045,0.123,0.045,0.558,0.097,0.442,0.097,0.034,0.843,0.009,0.113
637,4.555,0.878,0.044,0.122,0.044,0.557,0.097,0.443,0.097,0.034,0.845,0.009,0.112
638,4.565,0.880,0.043,0.120,0.043,0.557,0.097,0.443,0.097,0.032,0.847,0.009,0.112
639,4.573,0.880,0.043,0.120,0.043,0.557,0.097,0.443,0.097,0.031,0.849,0.009,0.111
640,4.582,0.879,0.044,0.121,0.044,0.557,0.097,0.443,0.097,0.030,0.849,0.008,0.112
641,4.585,0.880,0.043,0.120,0.043,0.557,0.098,0.443,0.098,0.029,0.851,0.008,0.112
642,4.601,0.881,0.042,0.119,0.042,0.559,0.096,0.441,0.096,0.041,0.840,0.009,0.110
643,4.600,0.881,0.042,0.119,0.042,0.560,0.095,0.440,0.095,0.041,0.840,0.009,0.110
644,4.613,0.881,0.042,0.119,0.042,0.560,0.095,0.440,0.095,0.039,0.842,0.008,0.110
645,4.619,0.882,0.042,0.118,0.042,0.559,0.095,0.441,0.095,0.038,0.844,0.008,0.110
646,4.613,0.882,0.041,0.118,0.041,0.560,0.096,0.440,0.096,0.036,0.846,0.008,0.110
647,4.616,0.882,0.041,0.118,0.041,0.560,0.096,0.440,0.096,0.036,0.847,0.008,0.110
648,4.614,0.882,0.042,0.118,0.042,0.559,0.097,0.441,0.097,0.034,0.848,0.008,0.110
649,4.619,0.883,0.041,0.117,0.041,0.559,0.097,0.441,0.097,0.033,0.850,0.007,0.109
650,4.628,0.884,0.040,0.116,0.040,0.559,0.097,0.441,0.097,0.032,0.852,0.007,0.109
651,4.629,0.883,0.041,0.117,0.041,0.558,0.098,0.442,0.098,0.031,0.852,0.007,0.110
652,4.629,0.884,0.040,0.116,0.040,0.558,0.098,0.442,0.098,0.030,0.854,0.007,0.109
653,4.636,0.884,0.040,0.116,0.040,0.558,0.098,0.442,0.098,0.029,0.855,0.007,0.109
654,4.645,0.884,0.039,0.116,0.039,0.558,0.098,0.442,0.098,0.028,0.856,0.006,0.109
655,4.652,0.885,0.039,0.115,0.039,0.557,0.098,0.443,0.098,0.027,0.857,0.006,0.109
656,4.652,0.886,0.038,0.114,0.038,0.557,0.099,0.443,0.099,0.027,0.859,0.006,0.108
657,4.653,0.886,0.038,0.114,0.038,0.557,0.099,0.443,0.099,0.026,0.860,0.006,0.108
658,4.646,0.886,0.038,0.114,0.038,0.557,0.099,0.443,0.099,0.025,0.861,0.006,0.108
659,4.644,0.887,0.038,0.113,0.038,0.557,0.099,0.443,0.099,0.025,0.862,0.006,0.107
660,4.646,0.887,0.037,0.113,0.037,0.557,0.099,0.443,0.099,0.024,0.863,0.006,0.107
661,4.642,0.887,0.038,0.113,0.038,0.557,0.100,0.443,0.100,0.023,0.864,0.005,0.108
662,4.648,0.888,0.037,0.112,0.037,0.557,0.100,0.443,0.100,0.023,0.865,0.005,0.107
663,4.632,0.888,0.037,0.112,0.037,0.557,0.100,0.443,0.100,0.022,0.865,0.005,0.107
664,4.646,0.889,0.036,0.111,0.036,0.557,0.100,0.443,0.100,0.022,0.867,0.005,0.106
665,4.654,0.890,0.037,0.110,0.037,0.557,0.100,0.443,0.100,0.021,0.868,0.005,0.105
666,4.650,0.890,0.036,0.110,0.036,0.558,0.100,0.442,0.100,0.021,0.869,0.005,0.105
667,4.662,0.890,0.036,0.110,0.036,0.557,0.100,0.443,0.100,0.020,0.870,0.005,0.105
668,4.674,0.891,0.035,0.109,0.035,0.557,0.100,0.443,0.100,0.020,0.871,0.005,0.104
669,4.677,0.893,0.034,0.107,0.034,0.557,0.100,0.443,0.100,0.020,0.873,0.005,0.103
670,4.686,0.892,0.034,0.108,0.034,0.558,0.101,0.442,0.101,0.019,0.873,0.005,0.103
671,4.692,0.893,0.034,0.107,0.034,0.558,0.101,0.442,0.101,0.019,0.874,0.005,0.103
672,4.676,0.894,0.033,0.106,0.033,0.558,0.101,0.442,0.101,0.019,0.876,0.004,0.101
673,4.684,0.894,0.033,0.106,0.033,0.558,0.101,0.442,0.101,0.018,0.876,0.004,0.101
674,4.688,0.895,0.033,0.105,0.033,0.558,0.101,0.442,0.101,0.018,0.877,0.004,0.101
675,4.675,0.895,0.033,0.105,0.033,0.558,0.101,0.442,0.101,0.017,0.877,0.004,0.101
676,4.670,0.896,0.032,0.104,0.032,0.557,0.101,0.443,0.101,0.017,0.879,0.004,0.100
677,4.652,0.897,0.032,0.103,0.032,0.557,0.102,0.443,0.102,0.017,0.880,0.004,0.099
678,4.654,0.897,0.032,0.103,0.032,0.557,0.102,0.443,0.102,0.017,0.880,0.004,0.099
679,4.663,0.897,0.031,0.103,0.031,0.557,0.102,0.443,0.102,0.017,0.881,0.004,0.098
680,4.666,0.897,0.032,0.103,0.032,0.556,0.102,0.444,0.102,0.016,0.881,0.004,0.099
681,4.658,0.897,0.032,0.103,0.032,0.556,0.102,0.444,0.102,0.016,0.881,0.004,0.098
682,4.668,0.898,0.032,0.102,0.032,0.556,0.102,0.444,0.102,0.016,0.882,0.004,0.098
683,4.679,0.898,0.032,0.102,0.032,0.556,0.102,0.444,0.102,0.016,0.882,0.004,0.098
684,4.676,0.898,0.032,0.102,0.032,0.556,0.102,0.444,0.102,0.015,0.883,0.004,0.098
685,4.684,0.899,0.032,0.101,0.032,0.556,0.102,0.444,0.102,0.015,0.884,0.004,0.097
686,4.689,0.899,0.031,0.101,0.031,0.556,0.102,0.444,0.102,0.015,0.884,0.004,0.097
687,4.690,0.899,0.032,0.101,0.032,0.556,0.102,0.444,0.102,0.015,0.884,0.004,0.097
688,4.701,0.900,0.031,0.100,0.031,0.556,0.102,0.444,0.102,0.014,0.885,0.004,0.097
689,4.709,0.901,0.030,0.099,0.030,0.556,0.102,0.444,0.102,0.014,0.887,0.004,0.096
690,4.708,0.901,0.030,0.099,0.030,0.556,0.102,0.444,0.102,0.014,0.887,0.004,0.096
691,4.712,0.901,0.031,0.099,0.031,0.556,0.102,0.444,0.102,0.014,0.887,0.003,0.096
692,4.704,0.901,0.030,0.099,0.030,0.556,0.102,0.444,0.102,0.014,0.888,0.004,0.095
693,4.690,0.901,0.030,0.099,0.030,0.555,0.102,0.445,0.102,0.014,0.887,0.004,0.095
694,4.696,0.902,0.030,0.098,0.030,0.557,0.100,0.443,0.100,0.023,0.879,0.005,0.092
695,4.710,0.902,0.029,0.098,0.029,0.557,0.101,0.443,0.101,0.022,0.880,0.005,0.093
696,4.708,0.902,0.029,0.098,0.029,0.557,0.101,0.443,0.101,0.022,0.881,0.005,0.093
697,4.702,0.903,0.029,0.097,0.029,0.556,0.101,0.444,0.101,0.021,0.882,0.005,0.092
698,4.710,0.903,0.029,0.097,0.029,0.556,0.101,0.444,0.101,0.021,0.882,0.005,0.092
699,4.704,0.904,0.028,0.096,0.028,0.556,0.101,0.444,0.101,0.020,0.884,0.005,0.091
700,4.709,0.905,0.028,0.095,0.028,0.556,0.101,0.444,0.101,0.020,0.885,0.004,0.091
701,4.719,0.905,0.028,0.095,0.028,0.556,0.101,0.444,0.101,0.019,0.886,0.004,0.091
702,4.725,0.905,0.028,0.095,0.028,0.556,0.101,0.444,0.101,0.018,0.886,0.004,0.091
703,4.731,0.906,0.027,0.094,0.027,0.556,0.102,0.444,0.102,0.018,0.888,0.004,0.090
704,4.732,0.905,0.027,0.095,0.027,0.556,0.101,0.444,0.101,0.018,0.887,0.004,0.091
705,4.739,0.907,0.027,0.093,0.027,0.555,0.101,0.445,0.101,0.018,0.888,0.004,0.090
706,4.753,0.906,0.027,0.094,0.027,0.555,0.101,0.445,0.101,0.017,0.889,0.004,0.090
707,4.758,0.906,0.027,0.094,0.027,0.555,0.102,0.445,0.102,0.017,0.889,0.004,0.090
708,4.761,0.907,0.027,0.093,0.027,0.555,0.102,0.445,0.102,0.017,0.890,0.004,0.090
709,4.762,0.907,0.026,0.093,0.026,0.555,0.102,0.445,0.102,0.016,0.891,0.004,0.089
710,4.748,0.907,0.026,0.093,0.026,0.555,0.102,0.445,0.102,0.016,0.891,0.003,0.089
711,4.754,0.908,0.026,0.092,0.026,0.555,0.102,0.445,0.102,0.016,0.892,0.003,0.088
712,4.764,0.908,0.026,0.092,0.026,0.554,0.102,0.446,0.102,0.015,0.893,0.003,0.089
713,4.760,0.908,0.026,0.092,0.026,0.554,0.102,0.446,0.102,0.015,0.893,0.003,0.089
714,4.742,0.909,0.026,0.091,0.026,0.554,0.102,0.446,0.102,0.015,0.894,0.003,0.088
715,4.747,0.909,0.026,0.091,0.026,0.554,0.103,0.446,0.103,0.014,0.895,0.003,0.088
716,4.745,0.909,0.026,0.091,0.026,0.554,0.103,0.446,0.103,0.014,0.895,0.003,0.088
717,4.739,0.909,0.026,0.091,0.026,0.554,0.103,0.446,0.103,0.014,0.895,0.003,0.088
718,4.729,0.910,0.025,0.090,0.025,0.554,0.103,0.446,0.103,0.014,0.896,0.003,0.087
719,4.730,0.910,0.025,0.090,0.025,0.554,0.103,0.446,0.103,0.014,0.896,0.003,0.087
720,4.734,0.910,0.025,0.090,0.025,0.554,0.103,0.446,0.103,0.013,0.896,0.003,0.087
721,4.742,0.910,0.025,0.090,0.025,0.554,0.103,0.446,0.103,0.013,0.897,0.003,0.088
722,4.734,0.910,0.025,0.090,0.025,0.553,0.103,0.447,0.103,0.013,0.896,0.003,0.087
723,4.738,0.910,0.025,0.090,0.025,0.553,0.104,0.447,0.104,0.013,0.896,0.003,0.088
724,4.733,0.910,0.025,0.090,0.025,0.552,0.104,0.448,0.104,0.013,0.896,0.003,0.088
725,4.744,0.910,0.024,0.090,0.024,0.552,0.104,0.448,0.104,0.013,0.897,0.003,0.087
726,4.751,0.910,0.024,0.090,0.024,0.552,0.104,0.448,0.104,0.013,0.897,0.003,0.088
727,4.760,0.909,0.024,0.091,0.024,0.552,0.104,0.448,0.104,0.013,0.897,0.002,0.088
728,4.761,0.910,0.024,0.090,0.024,0.552,0.104,0.448,0.104,0.013,0.897,0.002,0.088
729,4.772,0.909,0.025,0.091,0.025,0.552,0.104,0.448,0.104,0.012,0.897,0.002,0.089
730,4.778,0.909,0.024,0.091,0.024,0.552,0.104,0.448,0.104,0.012,0.897,0.002,0.088
731,4.773,0.909,0.024,0.091,0.024,0.551,0.103,0.449,0.103,0.012,0.897,0.003,0.088
732,4.765,0.910,0.024,0.090,0.024,0.551,0.103,0.449,0.103,0.012,0.898,0.002,0.087
733,4.771,0.910,0.023,0.090,0.023,0.551,0.103,0.449,0.103,0.012,0.898,0.002,0.087
734,4.770,0.910,0.024,0.090,0.024,0.551,0.103,0.449,0.103,0.012,0.898,0.002,0.087
735,4.774,0.911,0.023,0.089,0.023,0.553,0.102,0.447,0.102,0.013,0.898,0.003,0.086
736,4.784,0.911,0.024,0.089,0.024,0.553,0.102,0.447,0.102,0.013,0.897,0.003,0.087
737,4.788,0.911,0.024,0.089,0.024,0.552,0.102,0.448,0.102,0.013,0.897,0.003,0.087
738,4.790,0.911,0.024,0.089,0.024,0.552,0.102,0.448,0.102,0.013,0.898,0.003,0.086
739,4.796,0.912,0.024,0.088,0.024,0.552,0.102,0.448,0.102,0.013,0.899,0.003,0.086
740,4.805,0.913,0.023,0.087,0.023,0.552,0.102,0.448,0.102,0.013,0.900,0.003,0.085
741,4.801,0.913,0.023,0.087,0.023,0.553,0.102,0.447,0.102,0.013,0.900,0.003,0.084
742,4.789,0.913,0.023,0.087,0.023,0.552,0.102,0.448,0.102,0.012,0.900,0.003,0.084
743,4.789,0.912,0.024,0.088,0.024,0.552,0.102,0.448,0.102,0.012,0.900,0.003,0.085
744,4.795,0.913,0.024,0.087,0.024,0.552,0.102,0.448,0.102,0.012,0.900,0.003,0.085
745,4.798,0.913,0.023,0.087,0.023,0.552,0.102,0.448,0.102,0.012,0.901,0.003,0.084
746,4.791,0.914,0.023,0.086,0.023,0.552,0.102,0.448,0.102,0.012,0.902,0.003,0.083
747,4.791,0.915,0.022,0.085,0.022,0.552,0.102,0.448,0.102,0.012,0.904,0.002,0.082
748,4.789,0.916,0.022,0.084,0.022,0.552,0.102,0.448,0.102,0.012,0.904,0.002,0.082
749,4.796,0.915,0.022,0.085,0.022,0.552,0.103,0.448,0.103,0.012,0.904,0.002,0.082
750,4.795,0.915,0.022,0.085,0.022,0.552,0.103,0.448,0.103,0.011,0.903,0.002,0.083
751,4.788,0.915,0.022,0.085,0.022,0.552,0.103,0.448,0.103,0.011,0.904,0.002,0.082
752,4.784,0.916,0.022,0.084,0.022,0.552,0.103,0.448,0.103,0.011,0.905,0.002,0.082
753,4.783,0.916,0.022,0.084,0.022,0.551,0.103,0.449,0.103,0.011,0.905,0.002,0.081
754,4.788,0.917,0.021,0.083,0.021,0.551,0.103,0.449,0.103,0.011,0.906,0.002,0.080
755,4.788,0.917,0.021,0.083,0.021,0.551,0.103,0.449,0.103,0.011,0.906,0.002,0.081
756,4.794,0.917,0.021,0.083,0.021,0.552,0.103,0.448,0.103,0.011,0.906,0.002,0.080
757,4.806,0.917,0.021,0.083,0.021,0.552,0.103,0.448,0.103,0.011,0.907,0.002,0.080
758,4.799,0.918,0.021,0.082,0.021,0.552,0.103,0.448,0.103,0.011,0.907,0.002,0.080
759,4.802,0.918,0.021,0.082,0.021,0.551,0.103,0.449,0.103,0.011,0.907,0.002,0.080
760,4.809,0.919,0.020,0.081,0.020,0.551,0.103,0.449,0.103,0.011,0.909,0.002,0.079
761,4.801,0.919,0.021,0.081,0.021,0.551,0.103,0.449,0.103,0.011,0.908,0.002,0.079
762,4.797,0.919,0.021,0.081,0.021,0.551,0.103,0.449,0.103,0.011,0.908,0.002,0.079
763,4.796,0.920,0.020,0.080,0.020,0.551,0.103,0.449,0.103,0.011,0.909,0.002,0.078
764,4.793,0.921,0.019,0.079,0.019,0.551,0.104,0.449,0.104,0.011,0.910,0.002,0.077
765,4.791,0.922,0.019,0.078,0.019,0.551,0.104,0.449,0.104,0.011,0.911,0.002,0.076
766,4.796,0.923,0.018,0.077,0.018,0.551,0.104,0.449,0.104,0.010,0.912,0.002,0.076
767,4.797,0.924,0.018,0.076,0.018,0.551,0.104,0.449,0.104,0.010,0.913,0.002,0.075
768,4.802,0.923,0.018,0.077,0.018,0.551,0.104,0.449,0.104,0.010,0.913,0.002,0.075
769,4.798,0.924,0.018,0.076,0.018,0.551,0.104,0.449,0.104,0.010,0.914,0.002,0.074
770,4.797,0.924,0.018,0.076,0.018,0.550,0.104,0.450,0.104,0.011,0.913,0.002,0.075
771,4.801,0.923,0.018,0.077,0.018,0.550,0.104,0.450,0.104,0.011,0.913,0.002,0.075
772,4.804,0.924,0.018,0.076,0.018,0.550,0.104,0.450,0.104,0.010,0.913,0.002,0.075
773,4.805,0.924,0.018,0.076,0.018,0.550,0.104,0.450,0.104,0.010,0.914,0.002,0.074
774,4.805,0.924,0.018,0.076,0.018,0.549,0.104,0.451,0.104,0.011,0.914,0.002,0.074
775,4.808,0.924,0.018,0.076,0.018,0.549,0.104,0.451,0.104,0.011,0.914,0.002,0.073
776,4.820,0.924,0.018,0.076,0.018,0.549,0.104,0.451,0.104,0.010,0.914,0.002,0.074
777,4.818,0.925,0.017,0.075,0.017,0.549,0.104,0.451,0.104,0.010,0.915,0.002,0.073
778,4.812,0.926,0.017,0.074,0.017,0.549,0.104,0.451,0.104,0.010,0.915,0.002,0.072
779,4.815,0.926,0.017,0.074,0.017,0.549,0.104,0.451,0.104,0.010,0.915,0.002,0.072
780,4.806,0.926,0.017,0.074,0.017,0.548,0.104,0.452,0.104,0.010,0.916,0.002,0.072
781,4.813,0.927,0.016,0.073,0.016,0.548,0.104,0.452,0.104,0.010,0.916,0.002,0.072
782,4.811,0.928,0.016,0.072,0.016,0.548,0.104,0.452,0.104,0.010,0.917,0.002,0.071
783,4.816,0.928,0.016,0.072,0.016,0.548,0.104,0.452,0.104,0.010,0.918,0.002,0.070
784,4.825,0.928,0.016,0.072,0.016,0.548,0.104,0.452,0.104,0.010,0.918,0.002,0.070
785,4.823,0.929,0.016,0.071,0.016,0.548,0.104,0.452,0.104,0.010,0.919,0.002,0.070
786,4.829,0.928,0.016,0.072,0.016,0.548,0.105,0.452,0.105,0.010,0.918,0.002,0.070
787,4.826,0.929,0.016,0.071,0.016,0.549,0.105,0.451,0.105,0.010,0.919,0.002,0.070
788,4.823,0.929,0.016,0.071,0.016,0.549,0.105,0.451,0.105,0.010,0.919,0.002,0.070
789,4.823,0.928,0.016,0.072,0.016,0.548,0.105,0.452,0.105,0.010,0.919,0.002,0.070
790,4.827,0.929,0.016,0.071,0.016,0.548,0.105,0.452,0.105,0.010,0.919,0.002,0.069
791,4.825,0.930,0.015,0.070,0.015,0.548,0.105,0.452,0.105,0.010,0.920,0.002,0.068
792,4.821,0.931,0.015,0.069,0.015,0.548,0.105,0.452,0.105,0.010,0.921,0.002,0.067
793,4.819,0.931,0.015,0.069,0.015,0.549,0.105,0.451,0.105,0.010,0.921,0.002,0.067
794,4.814,0.931,0.015,0.069,0.015,0.549,0.105,0.451,0.105,0.009,0.922,0.002,0.067
795,4.817,0.932,0.015,0.068,0.015,0.549,0.105,0.451,0.105,0.009,0.922,0.002,0.067
796,4.809,0.932,0.015,0.068,0.015,0.549,0.106,0.451,0.106,0.009,0.923,0.002,0.066
797,4.821,0.933,0.014,0.067,0.014,0.549,0.106,0.451,0.106,0.009,0.924,0.002,0.065
798,4.820,0.934,0.014,0.066,0.014,0.549,0.106,0.451,0.106,0.009,0.925,0.002,0.064
799,4.833,0.934,0.014,0.066,0.014,0.549,0.106,0.451,0.106,0.009,0.925,0.002,0.064
800,4.823,0.935,0.013,0.065,0.013,0.548,0.106,0.452,0.106,0.009,0.925,0.001,0.064
801,4.821,0.935,0.013,0.065,0.013,0.548,0.106,0.452,0.106,0.009,0.926,0.001,0.063
802,4.808,0.936,0.013,0.064,0.013,0.548,0.106,0.452,0.106,0.009,0.927,0.001,0.063
803,4.799,0.936,0.013,0.064,0.013,0.548,0.106,0.452,0.106,0.009,0.927,0.001,0.063
804,4.803,0.936,0.013,0.064,0.013,0.548,0.106,0.452,0.106,0.009,0.927,0.001,0.062
805,4.810,0.937,0.013,0.063,0.013,0.548,0.106,0.452,0.106,0.009,0.928,0.001,0.062
